date,btc_adj_close,btc_volume,eth_adj_close,eth_volume,sp500_adj_close,sp500_volume,vti_adj_close,vti_volume,agg_adj_close,agg_volume,tyield
6/1/2021,36824.36328,75289433811,1207.112183,44699914188,3748.139893,6064110000,181.8746185,6175700,100.8355484,10687200,1.04
7/1/2021,39371.04297,84762141031,1225.678101,40468027280,3803.790039,5099160000,184.7915039,4830900,100.7324524,6639400,1.08
8/1/2021,40797.60938,88107519480,1224.197144,44334826666,3824.679932,4773040000,185.686142,7538700,100.6121521,7335700,1.13
11/1/2021,35566.65625,1.23321E+11,1090.145386,60733630300,3799.610107,4465430000,184.577179,3858600,100.4488754,8610100,1.15
12/1/2021,33922.96094,74773277909,1043.43457,37494601692,3801.189941,4994950000,185.229538,3874100,100.5347824,7269600,1.15
13/1/2021,37316.35938,69364315979,1130.73938,30109792795,3809.840088,4602510000,185.4345093,3465800,100.8527527,6788500,1.1
14/1/2021,39187.32813,63615990033,1218.453003,33410915929,3795.540039,5198480000,185.2574615,4289000,100.655098,6610500,1.15
15/1/2021,36825.36719,67760757881,1171.834595,35972039310,3768.25,5369820000,183.6452332,3444800,100.7582016,6447700,1.11
19/1/2021,36069.80469,57244195486,1377.295898,47195935190,3798.909912,5014440000,185.3226776,4153700,100.8957138,7601100,1.1
20/1/2021,35547.75,66834573161,1382.274048,46784030909,3851.850098,4566190000,187.66185,5224900,100.9043045,6229100,1.1
21/1/2021,30825.69922,75643067688,1121.570923,45932464754,3853.070068,4501760000,187.5220795,2960600,100.7582016,8301000,1.12
22/1/2021,33005.76172,77207272511,1236.512207,43918338506,3841.469971,5110890000,187.2145233,3045900,100.7582016,3513700,1.1
25/1/2021,32366.39258,59897054838,1324.414795,43565777745,3855.360107,7000840000,187.7457123,5323200,101.0160217,4049000,1.05
26/1/2021,32569.84961,60255421470,1357.058105,41572917750,3849.620117,6137500000,187.0654144,4046900,100.9816666,3639500,1.05
27/1/2021,30432.54688,62576762015,1253.187134,39394416990,3750.77002,9976520000,182.5735168,6727700,100.9902496,3619100,1.04
28/1/2021,33466.09766,76517157706,1332.492188,34637234789,3787.379883,6992770000,184.0086823,5310100,100.9215164,6176500,1.07
29/1/2021,34316.38672,1.17895E+11,1382.522827,53611955259,3714.23999,6643370000,180.784256,8315700,100.8097687,12164800,1.11
1/2/2021,33537.17578,61400400660,1369.040527,29210670920,3773.860107,5436230000,183.8688965,3900700,100.9062042,6621900,1.09
2/2/2021,35510.28906,63088585433,1515.193726,45437142801,3826.310059,5514090000,186.5062561,3278700,100.751236,7323400,1.12
3/2/2021,37472.08984,61166818159,1660.909546,41874566399,3830.169922,4864870000,186.7858276,2905600,100.6307526,5492400,1.15
4/2/2021,36926.06641,68838074392,1594.762695,44396871836,3871.73999,4879240000,189.1529236,2746400,100.5877304,5287400,1.15
5/2/2021,38144.30859,58598066402,1718.650879,40108628454,3886.830078,4879470000,190.2153168,3127200,100.4585724,3446600,1.19
8/2/2021,46196.46484,1.01467E+11,1746.616821,48012285956,3915.590088,4648360000,191.9207611,3676700,100.5619049,4704200,1.19
9/2/2021,46481.10547,91809846886,1768.035034,44180727529,3911.22998,4568320000,191.995285,3384800,100.6049423,4533400,1.18
10/2/2021,44918.18359,87301089896,1744.243408,41916084617,3909.879883,4837070000,191.9114075,3682400,100.6995926,4378300,1.15
11/2/2021,47909.33203,81388911810,1783.797974,36021495262,3916.379883,4590960000,192.3680573,2630000,100.5790939,3470800,1.16
12/2/2021,47504.85156,76555041196,1843.532593,37905036865,3934.830078,4135060000,193.3652191,2416700,100.3466797,3284900,1.2
16/2/2021,49199.87109,77049582886,1781.067505,34269369268,3932.590088,5058990000,193.0204163,4955700,99.8732605,5682700,1.3
17/2/2021,52149.00781,80820545404,1848.458252,35955412703,3931.330078,4730650000,192.6196747,4484000,100.0712357,6304100,1.29
18/2/2021,51679.79688,52054723579,1937.449219,28255902969,3913.969971,4793650000,191.5106964,3658900,100.0195923,5333500,1.29
19/2/2021,55888.13281,63495496918,1960.164795,26268814253,3906.709961,4845320000,191.9487,4921800,99.70973969,4673100,1.34
22/2/2021,54207.32031,92052420332,1781.99292,42409646036,3876.5,5917100000,190.1221313,4400300,99.39987946,4894200,1.37
23/2/2021,48824.42578,1.06102E+11,1570.203979,52029864713,3881.370117,6296610000,190.0941772,5707900,99.42568207,6035200,1.37
24/2/2021,49705.33203,63695521388,1626.575684,31329000537,3925.429932,6012790000,192.2282562,3722800,99.39128876,6232300,1.38
25/2/2021,47093.85156,54506565949,1475.703735,24481681873,3829.340088,6547470000,187.2052002,7581100,98.47888947,14926900,1.54
26/2/2021,46339.76172,3.50968E+11,1446.033691,31435997881,3811.149902,6526070000,186.4596558,6324600,99.27933502,11333400,1.44
1/3/2021,49631.24219,53891300112,1564.707642,24032838645,3901.820068,5114820000,191.2497406,4691800,99.22762299,13018100,1.45
2/3/2021,48378.98828,47530897720,1492.608765,22523669722,3870.290039,5536010000,189.4511566,4859000,99.24486542,10111300,1.42
3/3/2021,50538.24219,53220811975,1575.853149,22674780680,3819.719971,6173660000,186.7205811,4334000,98.88275146,10317500,1.47
4/3/2021,48561.16797,52343816680,1541.914307,22906118718,3768.469971,7195400000,183.7664185,7198800,98.59825134,5953600,1.54
5/3/2021,48927.30469,48625928883,1533.275024,21067146937,3841.939941,6851070000,187.0840454,6614800,98.52926636,8675700,1.56
8/3/2021,52246.52344,48597428048,1834.727905,27630991158,3821.350098,5871710000,186.1707916,4281400,98.14128876,5639400,1.59
9/3/2021,54824.11719,50912227385,1868.048828,23461244507,3875.439941,5513560000,189.0597382,4116100,98.5120163,5676800,1.55
10/3/2021,56008.55078,57295577614,1799.16626,25154173185,3898.810059,5847380000,190.4110107,4133800,98.67585754,6936900,1.53
11/3/2021,57805.12109,56772343595,1826.194946,24013132909,3939.340088,5312880000,192.8992462,4102700,98.66721344,8827800,1.54
12/3/2021,57332.08984,55689944702,1772.102417,22435821312,3943.340088,4476280000,193.2813873,4069000,98.10679626,5066800,1.64
15/3/2021,55907.19922,66419369890,1791.702271,26244738810,3968.939941,4900100000,194.6326752,3421900,98.21025848,5000500,1.62
16/3/2021,56804.90234,59749798599,1806.971802,23828509590,3962.709961,4613080000,193.849823,4599900,98.17578125,3990900,1.62
17/3/2021,58870.89453,60258313191,1823.449341,24512917348,3974.120117,4561660000,194.5860138,3347000,98.16716766,6229800,1.63
18/3/2021,57858.92188,55746041000,1782.855103,23263845504,3915.459961,5118590000,191.0447235,3641900,97.78781891,6222200,1.71
19/3/2021,58346.65234,49063873786,1817.624146,21249297710,3913.100098,7757420000,191.2870331,3871000,97.86538696,4701400,1.74
22/3/2021,54529.14453,56521454974,1691.333984,23599296129,3940.590088,4316260000,192.3214264,3603900,98.0550766,5468600,1.69
23/3/2021,54738.94531,56435023914,1678.650146,21998237965,3910.52002,4669010000,190.1315002,4764800,98.30506897,5524900,1.63
24/3/2021,52774.26563,70567223787,1593.413452,31228051473,3889.139893,4783020000,188.5565033,4014500,98.42579651,6352600,1.62
25/3/2021,51704.16016,67999812841,1595.359253,29650328701,3909.52002,4948340000,189.9515228,4976800,98.37407684,5178000,1.63
26/3/2021,55137.3125,56652197978,1702.842041,22548516548,3974.540039,5483160000,193.0558319,3554900,98.21025848,4333900,1.67
29/3/2021,57750.19922,57625587027,1819.684937,22796570548,3971.090088,4628180000,192.1488647,4562900,98.04645538,7630800,1.73
30/3/2021,58917.69141,54414116432,1846.033691,22512781703,3958.550049,4121510000,192.0927582,3960500,98.12404633,4996900,1.73
31/3/2021,58918.83203,65520826225,1918.362061,30226902621,3972.889893,4578050000,193.2615204,5494800,98.14128876,6309200,1.74
1/4/2021,59095.80859,61669163792,1977.276855,30914259795,4019.870117,4162130000,195.6832733,4543300,98.47116852,10767200,1.69
5/4/2021,59057.87891,60706272115,2107.887207,28889391170,4077.909912,4005030000,197.9647675,5941400,98.2725296,9230100,1.73
6/4/2021,58192.35938,66058027988,2118.378906,29222865881,4073.939941,4081270000,198.039566,4029900,98.61795044,4864100,1.67
7/4/2021,56048.9375,75645303584,1971.077271,36116271935,4079.949951,4120810000,197.8712463,3299100,98.46250153,4505600,1.68
8/4/2021,58323.95313,53053855641,2088.57373,25312956529,4097.169922,3907100000,199.021347,3628900,98.70426941,4932100,1.64
9/4/2021,58245.00391,46655208546,2072.108887,19812472092,4128.799805,3640390000,200.2275391,3559100,98.59203339,7467100,1.67
12/4/2021,59893.45313,51828688519,2139.353271,21727936609,4127.990234,3588900000,200.2836456,3882800,98.56613159,3844900,1.69
13/4/2021,63503.45703,69983454362,2299.187744,29456642939,4141.589844,3734720000,200.8446808,4056900,98.85106659,4040500,1.64
14/4/2021,63109.69531,77451779687,2435.10498,35592822986,4124.660156,3985350000,200.3958588,3765600,98.77336884,3620500,1.64
15/4/2021,63314.01172,60954381579,2519.116211,32325606817,4170.419922,4033420000,202.5277557,5439600,99.16191864,6753200,1.56
16/4/2021,61572.78906,84293007468,2431.946533,36196928256,4185.470215,4163820000,203.0420074,4306000,98.90288544,3663600,1.59
19/4/2021,55724.26563,65344865159,2166.188721,34060654971,4163.259766,3810290000,201.7142334,3986900,98.82518005,5072800,1.61
20/4/2021,56473.03125,67849323955,2330.210938,39433483315,4134.939941,4342650000,199.8628845,5210300,98.98059845,4322200,1.58
21/4/2021,53906.08984,54926612466,2364.751709,38899067643,4173.419922,3887250000,202.2472076,3167900,99.07553864,5511300,1.57
22/4/2021,51762.27344,74798630778,2403.535156,53575904724,4134.97998,4245140000,200.6669922,4394800,99.10147095,4570700,1.57
23/4/2021,51093.65234,86668667320,2363.586182,55413933925,4180.169922,3569880000,203.0980835,4374300,99.08418274,3620700,1.58
26/4/2021,54021.75391,58284039825,2534.481689,35208325408,4187.620117,3748320000,203.836792,3202500,98.99782562,3480300,1.58
27/4/2021,55033.11719,49448222757,2662.865234,32275969215,4186.720215,3710700000,203.7432861,2670000,98.75608063,3823300,1.63
28/4/2021,54824.70313,48000572955,2746.380127,34269031076,4183.180176,3787360000,203.7151794,2603900,98.80789948,7078600,1.63
29/4/2021,53555.10938,46088929780,2756.876953,32578127990,4211.470215,4298680000,204.4913025,4178800,98.75608063,6254100,1.65
30/4/2021,57750.17578,52395931985,2773.207031,29777179889,4181.169922,4300880000,202.9952393,3256600,98.85971069,6469500,1.65
3/5/2021,57200.29297,51713139031,3431.086182,49174290212,4192.660156,4070220000,203.3505402,3846300,98.92289734,5939500,1.63
4/5/2021,53333.53906,68564706967,3253.629395,62402045158,4164.660156,4452460000,201.8264618,4900000,99.04389191,6291300,1.61
5/5/2021,57424.00781,69241316747,3522.783203,48334198383,4167.589844,4230920000,201.7890625,2032600,99.12175751,3329000,1.59
6/5/2021,56396.51563,69523285106,3490.880371,44300394788,4201.620117,4511000000,202.8175812,4131200,99.13903046,4739400,1.58
7/5/2021,57356.40234,68434023376,3484.729004,39607240515,4232.600098,4016080000,204.5380402,3868100,99.11307526,7005200,1.6
10/5/2021,55859.79688,71776546298,3952.293945,62691789007,4188.430176,4560700000,202.1349945,4443800,98.95743561,5576500,1.63
11/5/2021,56704.57422,61308396325,4168.701172,52679737865,4152.100098,4870710000,200.5080414,5959900,98.74121857,6161400,1.64
12/5/2021,49150.53516,75215403907,3785.848633,69023382175,4063.040039,4733070000,195.9918671,5788400,98.39532471,7000800,1.69
13/5/2021,49716.19141,96721152926,3715.148438,78398214539,4112.5,4779540000,198.1517639,4970900,98.62017822,6772300,1.66
14/5/2021,49880.53516,55737497453,4079.057373,48174271215,4173.850098,4008880000,201.5366058,4292600,98.8449707,3985500,1.63
17/5/2021,43537.51172,74903638450,3282.397705,54061732774,4163.290039,4125050000,201.1064911,4063200,98.75852966,4926600,1.64
18/5/2021,42909.40234,56187365084,3380.070068,40416525218,4127.830078,4398150000,199.5355835,3173100,98.63745117,3674600,1.64
19/5/2021,37002.44141,1.26358E+11,2460.679199,84482912776,4115.680176,4247450000,198.9559174,6015000,98.49910736,6892400,1.68
20/5/2021,40782.73828,88281943359,2784.294189,67610826680,4159.120117,3978880000,201.1158447,3478300,98.83634186,6243300,1.63
21/5/2021,37304.69141,82051616861,2430.621338,53774070802,4155.859863,3995250000,201.0036163,3623300,98.87960815,3873200,1.63
24/5/2021,38705.98047,67359584098,2643.591064,53697121740,4197.049805,3684800000,203.0326538,2873700,98.97473145,3867700,1.61
25/5/2021,38402.22266,56211915803,2706.628906,49558333256,4188.129883,4182250000,202.4716339,3700600,99.21685028,6351700,1.56
26/5/2021,39294.19922,51346735160,2888.69873,42499766020,4195.990234,4420890000,203.2009277,3258100,99.18228912,3969400,1.58
27/5/2021,38436.96875,43210968721,2736.488525,33373635283,4200.879883,6406310000,203.5749664,2617200,99.06118774,5072300,1.61
28/5/2021,35697.60547,55200191952,2419.90625,39999114805,4204.109863,4649250000,203.9208984,2635700,99.06118774,6768200,1.58
1/6/2021,36684.92578,34639423297,2633.518311,27363223090,4202.040039,5074670000,204.0050507,3805700,99.01531219,6209800,1.62
2/6/2021,37575.17969,33070867190,2706.125,27723267359,4208.120117,5833670000,204.2762146,3599400,99.14521027,6103900,1.59
3/6/2021,39208.76563,35460750427,2855.126465,30038207402,4192.850098,5587970000,203.3692322,2967000,98.91136169,3464300,1.63
4/6/2021,36894.40625,41831090187,2688.195068,34173841611,4229.890137,4139790000,205.1364899,2287100,99.31840515,4535800,1.56
7/6/2021,33560.70703,33683936663,2590.263184,30600111277,4226.52002,4476920000,205.3047485,2762800,99.24912262,3728400,1.57
8/6/2021,33472.63281,49902050442,2517.438721,41909736778,4227.259766,4659620000,205.7255707,2831700,99.4309845,4395100,1.53
9/6/2021,37345.12109,53972919008,2608.26709,36075832186,4219.549805,4713260000,205.1457977,2688600,99.63019562,3643100,1.5
10/6/2021,36702.59766,43576032854,2471.518555,28753626390,4239.180176,4408210000,206.0527802,2936700,99.83805084,4021900,1.45
11/6/2021,37334.39844,38699736985,2353.768799,24832564195,4247.439941,3815010000,206.6605377,2837200,99.79473877,3781900,1.47
14/6/2021,40218.47656,43148914673,2537.891113,26964576331,4255.149902,4151200000,206.9784393,3189400,99.54360962,3270800,1.51
15/6/2021,40406.26953,46420149185,2610.936768,29005279219,4246.589844,4048940000,206.4361267,3094000,99.58689117,8230400,1.51
16/6/2021,38347.0625,39211635100,2367.663574,24101926180,4223.700195,4538350000,205.4076233,3459600,99.26647949,8654200,1.57
17/6/2021,38053.50391,37096670047,2372.001953,21871633186,4221.859863,5312680000,205.2112885,3002900,99.5782547,7641700,1.52
18/6/2021,35787.24609,36200887275,2231.733154,22752818388,4166.450195,6817010000,202.667984,4538300,99.84671021,5690400,1.45
21/6/2021,31676.69336,52809038594,1888.44751,33745173825,4224.790039,4128950000,205.4637451,3870000,99.58689117,6875500,1.5
22/6/2021,32505.66016,58964353058,1874.950073,35547251725,4246.439941,3828390000,206.6325378,2684300,99.69084167,6485100,1.48
23/6/2021,33723.02734,46317108925,1989.736328,28408659206,4241.839844,3730350000,206.5483398,2662200,99.63887024,5070500,1.5
24/6/2021,34662.4375,33123368116,1988.456299,20272845769,4266.490234,3816660000,207.9505005,2931600,99.67350006,8357900,1.49
25/6/2021,31637.7793,40230904226,1813.217285,22774334998,4280.700195,7341450000,208.7289581,2801300,99.47431946,6496600,1.54
28/6/2021,34434.33594,33892523752,2079.657471,25514602841,4290.609863,4147890000,208.9634552,3094900,99.76009369,5739000,1.49
29/6/2021,35867.77734,37901460044,2160.768311,24815124419,4291.799805,3707150000,208.9728088,4068000,99.81204987,5097100,1.49
30/6/2021,35040.83594,34059036099,2274.547607,25828056268,4297.5,4266040000,208.982193,3041700,99.88131714,6653100,1.45
1/7/2021,33572.11719,37838957079,2113.605469,29061701793,4319.939941,3788230000,210.1170197,3836000,99.82582092,4744900,1.48
2/7/2021,33897.04688,38728974942,2150.040283,31796212554,4352.339844,3225840000,211.2800598,3026400,100.0426559,4312800,1.44
6/7/2021,34235.19531,26501259870,2324.679443,20891861314,4343.540039,4309570000,210.8204498,4147200,100.3635101,7372900,1.37
7/7/2021,33855.32813,24796027477,2315.161865,22398345285,4358.129883,4037380000,211.1018219,4042200,100.5369492,7786400,1.33
8/7/2021,32877.37109,29910396946,2120.026367,23188123689,4320.819824,4347500000,209.3198395,4486100,100.6496964,6538400,1.3
9/7/2021,33798.01172,27436021028,2146.692383,23029574602,4369.549805,3531120000,211.8521881,3886600,100.3201523,4750800,1.37
12/7/2021,33155.84766,24321499537,2036.721069,17768129077,4384.629883,3384460000,212.4430237,3294600,100.2594681,4266600,1.38
13/7/2021,32702.02539,19120856669,1940.083984,16621628658,4369.209961,3695430000,211.2612915,4668400,100.0426559,5145200,1.42
14/7/2021,32822.34766,21376531210,1994.331299,17342819679,4374.299805,4006370000,210.97052,2830200,100.3808899,4977400,1.37
15/7/2021,31780.73047,21300524237,1911.175659,15688092552,4360.029785,3905230000,210.2296143,3276500,100.5976791,4480900,1.31
16/7/2021,31421.53906,23699476918,1880.382935,14884569147,4327.160156,3985700000,208.5789337,3203300,100.5109482,3869500,1.31
19/7/2021,30817.83203,20434789545,1817.296631,14157735481,4258.490234,5157660000,205.6151581,6966200,101.0399628,6688100,1.19
20/7/2021,29807.34766,23148267245,1787.510742,17368597636,4323.060059,4438270000,209.169754,5362900,100.9445419,8474800,1.23
21/7/2021,32110.69336,28203024559,1990.970825,21253359756,4358.689941,3810280000,211.045578,2542500,100.6149902,9686100,1.3
22/7/2021,32313.10547,19555230518,2025.202759,17495480331,4367.47998,3358300000,211.2237701,2236200,100.8491364,8176300,1.27
23/7/2021,33581.55078,22552046192,2124.776611,16200392492,4411.790039,4540070000,213.3340302,2982700,100.7797852,4441000,1.3
26/7/2021,37337.53516,51022126212,2233.366699,29614324233,4422.299805,4275630000,213.7654572,2849700,100.6930542,7127400,1.29
27/7/2021,39406.94141,35097370560,2298.333496,23067480378,4401.459961,4241950000,212.6118622,4169600,100.9272308,5423800,1.25
28/7/2021,39995.90625,38702404695,2296.54541,18991302378,4400.640137,4215290000,212.9401093,3306700,101.0226135,5463600,1.26
29/7/2021,40008.42188,27167146027,2380.956787,16313373113,4419.149902,4044600000,213.8780212,2960900,100.8578415,6629500,1.28
30/7/2021,42235.54688,33072782960,2466.961426,20212848934,4395.259766,3956740000,212.6118622,2846800,100.9965897,5552100,1.24
2/8/2021,39201.94531,25595265436,2610.15332,22162754104,4387.160156,3724090000,212.3117371,3558100,101.2110977,5753800,1.2
3/8/2021,38152.98047,26189830450,2502.349609,22696753413,4423.149902,3965190000,213.831131,3245400,101.2458496,3715300,1.19
4/8/2021,39747.50391,25372562724,2724.619873,25038698173,4402.660156,4260760000,212.8744659,3374500,101.2371521,4654300,1.19
5/8/2021,40869.55469,35185031017,2827.328857,31057928075,4429.100098,3769410000,214.3938293,2461700,101.0113754,3283100,1.23
6/8/2021,42816.5,38226483046,2890.94165,26528577879,4436.52002,3451870000,214.6564636,2343100,100.559761,3812000,1.31
9/8/2021,46365.40234,38734079049,3167.856201,31983260936,4432.350098,3449280000,214.5720825,3295500,100.3773575,5298600,1.33
10/8/2021,45585.03125,33546019517,3141.691162,27605221710,4436.75,3886610000,214.712738,2946700,100.2471237,7332100,1.36
11/8/2021,45593.63672,34319709073,3164.245117,26729035052,4442.410156,3532560000,215.1347656,3051400,100.3426437,6674600,1.35
12/8/2021,44428.28906,33723620826,3043.414307,25403699845,4460.830078,3375310000,215.7350922,2746000,100.351326,5017300,1.36
13/8/2021,47793.32031,31744259539,3322.21167,23868866254,4468,3016470000,215.8569794,2516000,100.7160721,4599800,1.29
16/8/2021,46004.48438,32776876610,3156.509521,23080039949,4479.709961,3370640000,215.941391,3193200,100.7681961,3693600,1.26
17/8/2021,44695.35938,33451362600,3014.845947,25509056745,4448.080078,3836960000,214.3376007,3735100,100.6900253,5469200,1.26
18/8/2021,44801.1875,32194123075,3020.089844,21539248425,4400.27002,3755590000,212.1991577,3194100,100.6987228,3981900,1.27
19/8/2021,46717.57813,37204312299,3182.702148,19546290360,4405.799805,4398410000,212.0397491,3964500,100.872406,4581300,1.24
20/8/2021,49339.17578,34706867452,3286.935303,20885619828,4441.669922,3652610000,213.9436646,2655100,100.8811035,2897800,1.26
23/8/2021,49546.14844,34305053719,3319.257324,20511110509,4479.529785,3576530000,216.0164337,3180600,100.8811035,6585300,1.25
24/8/2021,47706.11719,35361168834,3172.456299,20131028906,4486.22998,3979220000,216.7854767,2772300,100.7334518,5875400,1.29
25/8/2021,48960.78906,32646349931,3224.915283,18902728235,4496.189941,3444700000,217.4045258,2897000,100.5423889,5452000,1.35
26/8/2021,46942.21875,32666549568,3100.325439,17405668117,4470,3263980000,215.9507599,3352000,100.5510635,4879200,1.34
27/8/2021,49058.66797,34511076995,3270.60083,18489602004,4509.370117,3331200000,218.2767944,3749800,100.8289642,5545600,1.31
30/8/2021,47054.98438,31847007016,3224.374268,19306924485,4528.790039,3168660000,219.1021423,3194000,100.9418793,3706000,1.29
31/8/2021,47166.6875,34730363427,3433.732666,27280502987,4522.680176,4290710000,218.6894531,3099400,100.7942352,6763900,1.3
1/9/2021,48847.02734,39139399125,3834.828125,30070890104,4524.089844,4057340000,219.0739899,3533100,100.8264008,4154000,1.31
2/9/2021,49327.72266,39508070319,3790.98999,24387397330,4536.950195,3735990000,219.8149109,3274600,100.9307861,5427300,1.29
3/9/2021,50025.375,43206179619,3940.614746,26207765094,4535.430176,3217530000,219.7399139,2484200,100.7568588,5274300,1.33
7/9/2021,46811.12891,65210059683,3426.394287,39131346397,4520.029785,3822960000,218.7926178,3256800,100.4872208,3579900,1.38
8/9/2021,46091.39063,49007762488,3497.315186,31738430771,4514.069824,3750880000,218.2767944,3027600,100.6524582,3417500,1.35
9/9/2021,46391.42188,38672657013,3427.340088,24118055831,4493.279785,3735390000,217.5170288,3265900,100.9742508,3332600,1.3
10/9/2021,44883.91016,39154666597,3211.505859,22355974097,4458.580078,3623180000,215.7913055,3385600,100.7742386,3957300,1.35
13/9/2021,44963.07422,40969943253,3285.511719,22721552948,4468.72998,3914220000,216.2790527,3312700,100.9047165,3954100,1.33
14/9/2021,47092.49219,38652152880,3429.169678,19125420848,4443.049805,3670460000,214.9753571,3158900,101.1308517,4183600,1.28
15/9/2021,48176.34766,30484496466,3615.282715,17548551804,4480.700195,4032020000,216.7479858,2598900,101.0351639,3448500,1.31
16/9/2021,47783.35938,31764293754,3571.294922,20093903064,4473.75,3984560000,216.5510559,2537200,100.8612442,4265500,1.34
17/9/2021,47267.51953,28727713711,3398.538818,17722363229,4432.990234,7289530000,214.815918,3078200,100.7742386,5742500,1.37
20/9/2021,42843.80078,43909845642,2958.993408,27371684581,4357.72998,4898070000,211.0924683,7749300,100.9655685,5464700,1.31
21/9/2021,40693.67578,48701090088,2764.431152,30405062665,4354.189941,3920920000,211.0736694,4564400,101.009079,5225200,1.33
22/9/2021,43574.50781,38139709246,3077.86792,23742102645,4395.640137,3939170000,213.2027588,4187300,101.0438461,7139900,1.32
23/9/2021,44895.09766,34244064430,3155.523682,18516291047,4448.97998,3916350000,215.800705,3778100,100.5481186,8265000,1.41
24/9/2021,42839.75,42839345714,2931.669189,25595422789,4455.47998,3384290000,216.0585175,3122800,100.374176,4461900,1.47
27/9/2021,42235.73047,30980029059,2934.138916,19164053681,4443.109863,4058650000,215.5880585,2856700,100.2350159,5630600,1.48
28/9/2021,41034.54297,30214940550,2807.296631,16895079070,4352.629883,4416550000,211.0719757,5078600,99.81752777,7017100,1.54
29/9/2021,41564.36328,30602359905,2853.143311,15763456158,4359.459961,3712660000,211.213089,4585500,99.88713837,6161300,1.55
30/9/2021,43790.89453,31141681925,3001.678955,17661065099,4307.540039,4448140000,208.9267883,5080200,99.86975098,5348800,1.52
1/10/2021,48116.94141,42850641582,3307.516113,22307625573,4357.040039,4010370000,211.8058014,5148600,100.1746368,7064500,1.48
4/10/2021,49112.90234,33383173002,3380.089111,17747154101,4300.459961,4307870000,208.616333,4984000,100.1049423,4180600,1.49
5/10/2021,51514.8125,35873904236,3518.518555,16632591670,4345.720215,3902890000,210.5639038,3568200,99.86973572,7421900,1.54
6/10/2021,55361.44922,49034730168,3580.562012,21855226591,4363.549805,4009630000,211.4389038,3076000,99.91327667,4893400,1.53
7/10/2021,53805.98438,36807860413,3587.974854,19090322927,4399.759766,3843740000,213.4711609,3081300,99.634552,4456100,1.58
8/10/2021,53967.84766,34800873924,3563.759277,16222029488,4391.339844,3280160000,213.0007172,1922600,99.41676331,4581900,1.61
11/10/2021,57484.78906,42637331698,3545.354004,18579189588,4361.189941,3281970000,211.4671173,2354900,99.25997162,2178400,1.6
12/10/2021,56041.05859,41083758949,3492.573242,18109578443,4350.649902,3558450000,211.3165588,2898400,99.62580109,3688400,1.59
13/10/2021,57401.09766,41684252783,3606.20166,16211275589,4363.799805,3620070000,212.2762756,3179500,99.85232544,5522700,1.56
14/10/2021,57321.52344,36615791366,3786.01416,19443499909,4438.259766,3598280000,215.8044586,2688800,100.0439682,4094500,1.52
15/10/2021,61593.94922,51780081801,3862.634766,20966841512,4471.370117,3819380000,217.0840302,2717900,99.80006409,4644800,1.59
18/10/2021,62026.07813,38055562075,3748.760254,17386204158,4486.459961,3662010000,217.8743591,3078300,99.73034668,5575100,1.59
19/10/2021,64261.99219,40471196346,3877.650879,15998757133,4519.629883,3459130000,219.464386,2683100,99.44291687,5041000,1.65
20/10/2021,65992.83594,40788955582,4155.992188,20338319988,4536.189941,3670760000,220.3205719,2838400,99.37320709,6183700,1.65
21/10/2021,62210.17188,45908121370,4054.322754,28220661820,4549.779785,3822330000,220.922699,2839800,99.16413879,5228300,1.68
22/10/2021,60692.26563,38434082775,3970.181885,19432937968,4544.899902,3758220000,220.4993286,2144500,99.3557663,3528600,1.66
25/10/2021,63039.82422,31064911614,4217.876953,15995727040,4566.47998,3899400000,221.854187,2170100,99.45163727,8569600,1.64
26/10/2021,60363.79297,34878965587,4131.102051,17157714562,4574.790039,3879740000,221.7695313,2759900,99.634552,5429800,1.63
27/10/2021,58482.38672,43657076893,3930.257324,26219530404,4551.680176,4226050000,220.254715,3409600,99.96553802,8048500,1.54
28/10/2021,60622.13672,45257083247,4287.318848,25958154575,4596.419922,4132950000,222.606842,2104900,99.88716888,5916000,1.57
29/10/2021,62227.96484,36856881767,4414.746582,22967641914,4605.379883,4510200000,222.8985443,3565900,99.86103058,10047900,1.55
1/11/2021,61004.40625,36150572843,4324.626953,17985288261,4613.669922,3971540000,224.0087128,3967500,99.79995728,6197900,1.58
2/11/2021,63226.40234,37746665647,4584.798828,20794448222,4630.649902,3975250000,224.7050018,4004800,100.0006027,5317000,1.56
3/11/2021,62970.04688,36124731509,4607.193848,21220463155,4660.569824,4319660000,226.2950592,3704400,99.79995728,6421700,1.6
4/11/2021,61452.23047,32615846901,4537.324219,18415244464,4680.060059,4462300000,227.1511841,3557000,100.1314697,6618100,1.53
5/11/2021,61125.67578,30605102446,4486.243164,15086003586,4697.529785,4467180000,228.0261841,3919400,100.5240936,7283100,1.45
8/11/2021,67566.82813,41125608330,4812.087402,19290896267,4701.700195,4269710000,228.4025726,3401400,100.3408813,4922800,1.51
9/11/2021,66971.82813,42357991721,4735.068848,20834172627,4685.25,4117080000,227.7439423,2764100,100.6200485,8960500,1.46
10/11/2021,64995.23047,48730828378,4636.174316,22748160545,4646.709961,4503720000,225.504715,3356500,99.93954468,11620300,1.56
11/11/2021,64949.96094,35880633236,4730.384277,17933201129,4649.27002,3926870000,225.7775879,2277100,99.7563324,3937100,1.57
12/11/2021,64155.94141,36084893887,4667.115234,18316060208,4682.850098,3728600000,227.4522705,2419900,99.73887634,4554700,1.58
15/11/2021,63557.87109,30558763548,4557.503906,16275851299,4682.799805,3488410000,227.4522705,3630500,99.37245178,6405000,1.63
